CountryName,RegionName,Date,C1_School closing,C2_Workplace closing,C3_Cancel public events,C4_Restrictions on gatherings,C5_Close public transport,C6_Stay at home requirements,C7_Restrictions on internal movement,C8_International travel controls,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6_Facial Coverings,GeoID,PrescriptionIndex
United States,Iowa,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Iowa,0
United States,Idaho,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United States__Idaho,0
United States,Illinois,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Illinois,0
United States,Indiana,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Indiana,0
United States,Kansas,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Kansas,0
United States,Kentucky,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Kentucky,0
United States,Louisiana,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,United States__Louisiana,0
United States,Massachusetts,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,United States__Massachusetts,0
United States,Maryland,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Maryland,0
United States,Maine,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__Maine,0
United States,Michigan,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__Michigan,0
United States,Minnesota,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Minnesota,0
United States,Missouri,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Missouri,0
United States,Mississippi,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Mississippi,0
United States,Montana,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Montana,0
United States,North Carolina,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__North Carolina,0
United States,North Dakota,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__North Dakota,0
United States,Nebraska,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Nebraska,0
United States,New Hampshire,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__New Hampshire,0
United States,New Jersey,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__New Jersey,0
United States,New Mexico,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__New Mexico,0
United States,Nevada,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Nevada,0
United States,New York,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__New York,0
United States,Ohio,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Ohio,0
United States,Oklahoma,2020-08-01,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Oklahoma,0
United States,Oregon,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Oregon,0
United States,Pennsylvania,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Pennsylvania,0
United States,Rhode Island,2020-08-01,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__Rhode Island,0
United States,South Carolina,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__South Carolina,0
United States,South Dakota,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__South Dakota,0
United States,Tennessee,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Tennessee,0
United States,Texas,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Texas,0
United States,Utah,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Utah,0
United States,Virginia,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United States__Virginia,0
United States,Virgin Islands,2020-08-01,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Virgin Islands,0
United States,Vermont,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,United States__Vermont,0
United States,Washington,2020-08-01,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Washington,0
United States,Wisconsin,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United States__Wisconsin,0
United States,West Virginia,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,United States__West Virginia,0
United States,Wyoming,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,United States__Wyoming,0
Uzbekistan,,2020-08-01,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Uzbekistan__,0
Venezuela,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Venezuela__,0
British Virgin Islands,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.0,British Virgin Islands__,0
United States Virgin Islands,,2020-08-01,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,United States Virgin Islands__,0
Vietnam,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Vietnam__,0
Vanuatu,,2020-08-01,3.0,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,Vanuatu__,0
Yemen,,2020-08-01,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,Yemen__,0
South Africa,,2020-08-01,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Africa__,0
Zambia,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,Zambia__,0
Zimbabwe,,2020-08-01,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Zimbabwe__,0
Aruba,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,4.0,Aruba__,0
Afghanistan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Afghanistan__,0
Angola,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Angola__,0
Anguilla,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,Anguilla__,0
Albania,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Albania__,0
Andorra,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,Andorra__,0
United Arab Emirates,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Arab Emirates__,0
Argentina,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Argentina__,0
Australia,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Australia__,0
Austria,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Austria__,0
Azerbaijan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Azerbaijan__,0
Burundi,,2020-08-02,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,Burundi__,0
Belgium,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belgium__,0
Benin,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,Benin__,0
Burkina Faso,,2020-08-02,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Burkina Faso__,0
Bangladesh,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bangladesh__,0
Bulgaria,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bulgaria__,0
Bahrain,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bahrain__,0
Bosnia and Herzegovina,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Bosnia and Herzegovina__,0
Belarus,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Belarus__,0
Belize,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Belize__,0
Bermuda,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Bermuda__,0
Bolivia,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Bolivia__,0
Brazil,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brazil__,0
Barbados,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Barbados__,0
Brunei,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,Brunei__,0
Bhutan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Bhutan__,0
Botswana,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,0.0,Botswana__,0
Central African Republic,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Central African Republic__,0
Canada,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Canada__,0
Switzerland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Switzerland__,0
Chile,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chile__,0
China,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,China__,0
Cote d'Ivoire,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Cote d'Ivoire__,0
Cameroon,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameroon__,0
Democratic Republic of Congo,,2020-08-02,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Democratic Republic of Congo__,0
Congo,,2020-08-02,3.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Congo__,0
Colombia,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Colombia__,0
Comoros,,2020-08-02,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,Comoros__,0
Cape Verde,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Verde__,0
Costa Rica,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Costa Rica__,0
Cuba,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Cuba__,0
Cayman Islands,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,Cayman Islands__,0
Cyprus,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyprus__,0
Czech Republic,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Czech Republic__,0
Germany,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Germany__,0
Djibouti,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Djibouti__,0
Dominica,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Dominica__,0
Denmark,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Denmark__,0
Dominican Republic,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dominican Republic__,0
Algeria,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Algeria__,0
Ecuador,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ecuador__,0
Egypt,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Egypt__,0
Eritrea,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,Eritrea__,0
Spain,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Spain__,0
Estonia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Estonia__,0
Ethiopia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ethiopia__,0
Finland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Finland__,0
Fiji,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Fiji__,0
Falkland Islands,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,Falkland Islands__,0
France,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,France__,0
Gabon,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Gabon__,0
United Kingdom,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__,0
United Kingdom,England,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,United Kingdom__England,0
United Kingdom,Northern Ireland,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,United Kingdom__Northern Ireland,0
United Kingdom,Scotland,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,United Kingdom__Scotland,0
United Kingdom,Wales,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,United Kingdom__Wales,0
Georgia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,Georgia__,0
Ghana,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ghana__,0
Gibraltar,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Gibraltar__,0
Guinea,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Guinea__,0
Gambia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,Gambia__,0
Greece,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Greece__,0
Greenland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Greenland__,0
Guatemala,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Guatemala__,0
Guam,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Guam__,0
Guyana,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,Guyana__,0
Hong Kong,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Hong Kong__,0
Honduras,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Honduras__,0
Croatia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Croatia__,0
Haiti,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Haiti__,0
Hungary,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hungary__,0
Indonesia,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Indonesia__,0
India,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,India__,0
Ireland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Ireland__,0
Iran,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Iran__,0
Iraq,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iraq__,0
Iceland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Iceland__,0
Israel,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Israel__,0
Italy,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Italy__,0
Jamaica,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamaica__,0
Jordan,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Jordan__,0
Japan,,2020-08-02,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Japan__,0
Kazakhstan,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kazakhstan__,0
Kenya,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kenya__,0
Kyrgyz Republic,,2020-08-02,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyrgyz Republic__,0
Cambodia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,Cambodia__,0
South Korea,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,South Korea__,0
Kuwait,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kuwait__,0
Laos,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Laos__,0
Lebanon,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Lebanon__,0
Liberia,,2020-08-02,3.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Liberia__,0
Libya,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Libya__,0
Sri Lanka,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Sri Lanka__,0
Lesotho,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,Lesotho__,0
Lithuania,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Lithuania__,0
Luxembourg,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Luxembourg__,0
Latvia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Latvia__,0
Macao,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Macao__,0
Morocco,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Morocco__,0
Moldova,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Moldova__,0
Madagascar,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Madagascar__,0
Mexico,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mexico__,0
Mali,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,Mali__,0
Myanmar,,2020-08-02,3.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,Myanmar__,0
Mongolia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,Mongolia__,0
Mozambique,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,Mozambique__,0
Mauritania,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,Mauritania__,0
Montserrat,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,Montserrat__,0
Mauritius,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Mauritius__,0
Malawi,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Malawi__,0
Malaysia,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malaysia__,0
Namibia,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,Namibia__,0
Niger,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Niger__,0
Nigeria,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nigeria__,0
Nicaragua,,2020-08-02,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,Nicaragua__,0
Netherlands,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Netherlands__,0
Norway,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Norway__,0
Nepal,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Nepal__,0
New Zealand,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,4.0,New Zealand__,0
Oman,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oman__,0
Pakistan,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Pakistan__,0
Panama,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Panama__,0
Pitcairn Islands,,2020-08-02,0.0,0.0,2.0,4.0,0.0,3.0,2.0,0.0,0.0,3.0,2.0,4.0,Pitcairn Islands__,0
Peru,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peru__,0
Philippines,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philippines__,0
Papua New Guinea,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Papua New Guinea__,0
Poland,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Poland__,0
Puerto Rico,,2020-08-02,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,Puerto Rico__,0
Portugal,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Portugal__,0
Paraguay,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,Paraguay__,0
Palestine,,2020-08-02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Palestine__,0
Qatar,,2020-08-02,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Qatar__,0
